Date,Store ID,Product ID,Nivel Inventario,Unidades Vendidas,Temporada,Demanda Historica,Demanda Modelo,Residuo Modelo,Error Absoluto Modelo,Error Cuadratico Modelo,agotamiento_real,agotamiento_modelo,Residuo Historico,Error Absoluto Historico,Error Cuadratico Historico,agotamiento_historico
2023-08-21,S005,P0013,117,26,Winter,39.14,34.46,-8.46,8.46,71.58,False,False,-13.14,13.14,172.66,False
2023-08-22,S005,P0013,295,170,Autumn,185.34,181.66,-11.66,11.66,135.97,False,False,-15.34,15.34,235.32,False
2023-08-23,S005,P0013,53,2,Winter,13.59,10.75,-8.75,8.75,76.62,False,False,-11.59,11.59,134.33,False
2023-08-24,S005,P0013,345,180,Autumn,182.09,175.67,4.33,4.33,18.75,False,False,-2.09,2.09,4.37,False
2023-08-25,S005,P0013,153,86,Summer,98.25,92.91,-6.91,6.91,47.79,False,False,-12.25,12.25,150.06,False
2023-08-26,S005,P0013,336,61,Winter,55.33,51.49,9.51,9.51,90.39,False,False,5.67,5.67,32.15,False
2023-08-27,S005,P0013,206,159,Winter,171.98,167.14,-8.14,8.14,66.2,False,False,-12.98,12.98,168.48,False
2023-08-28,S005,P0013,64,25,Spring,17.24,11.74,13.26,13.26,175.83,False,False,7.76,7.76,60.22,False
2023-08-29,S005,P0013,314,51,Spring,47.37,41.95,9.05,9.05,81.86,False,False,3.63,3.63,13.18,False
2023-08-30,S005,P0013,335,189,Summer,187.93,182.94,6.06,6.06,36.69,False,False,1.07,1.07,1.14,False
2023-08-31,S005,P0013,454,422,Winter,438.08,432.53,-10.53,10.53,110.85,False,False,-16.08,16.08,258.57,False
2023-09-01,S005,P0013,119,63,Autumn,79.82,75.29,-12.29,12.29,151.11,False,False,-16.82,16.82,282.91,False
2023-09-02,S005,P0013,210,2,Autumn,19.24,15.54,-13.54,13.54,183.4,False,False,-17.24,17.24,297.22,False
2023-09-03,S005,P0013,427,375,Winter,386.72,381.76,-6.76,6.76,45.64,False,False,-11.72,11.72,137.36,False
2023-09-04,S005,P0013,67,49,Autumn,50.76,44.32,4.68,4.68,21.86,False,False,-1.76,1.76,3.1,False
2023-09-05,S005,P0013,456,169,Autumn,176.57,170.18,-1.18,1.18,1.39,False,False,-7.57,7.57,57.3,False
2023-09-06,S005,P0013,384,193,Summer,212.74,209.06,-16.06,16.06,258.08,False,False,-19.74,19.74,389.67,False
2023-09-07,S005,P0013,267,141,Summer,139.34,135.54,5.46,5.46,29.86,False,False,1.66,1.66,2.76,False
2023-09-08,S005,P0013,73,36,Autumn,46.15,40.8,-4.8,4.8,23.03,False,False,-10.15,10.15,103.02,False
2023-09-09,S005,P0013,129,108,Summer,114.74,106.91,1.09,1.09,1.19,False,False,-6.74,6.74,45.43,False
2023-09-10,S005,P0013,364,264,Spring,265.79,262.55,1.45,1.45,2.11,False,False,-1.79,1.79,3.2,False
2023-09-11,S005,P0013,99,59,Spring,75.68,69.47,-10.47,10.47,109.54,False,False,-16.68,16.68,278.22,False
2023-09-12,S005,P0013,227,78,Spring,93.14,87.0,-9.0,9.0,81.09,False,False,-15.14,15.14,229.22,False
2023-09-13,S005,P0013,418,194,Summer,198.06,192.39,1.61,1.61,2.6,False,False,-4.06,4.06,16.48,False
2023-09-14,S005,P0013,490,188,Summer,205.55,200.02,-12.02,12.02,144.57,False,False,-17.55,17.55,308.0,False
2023-09-15,S005,P0013,320,292,Autumn,304.44,296.22,-4.22,4.22,17.79,False,False,-12.44,12.44,154.75,False
2023-09-16,S005,P0013,348,94,Autumn,87.42,83.7,10.3,10.3,106.12,False,False,6.58,6.58,43.3,False
2023-09-17,S005,P0013,331,132,Autumn,125.8,120.14,11.86,11.86,140.68,False,False,6.2,6.2,38.44,False
2023-09-18,S005,P0013,371,99,Winter,103.2,100.93,-1.93,1.93,3.71,False,False,-4.2,4.2,17.64,False
2023-09-19,S005,P0013,450,223,Spring,224.67,219.31,3.69,3.69,13.61,False,False,-1.67,1.67,2.79,False
2023-09-20,S005,P0013,188,152,Winter,142.17,137.19,14.81,14.81,219.47,False,False,9.83,9.83,96.63,False
2023-09-21,S005,P0013,489,168,Autumn,178.34,173.0,-5.0,5.0,25.01,False,False,-10.34,10.34,106.92,False
2023-09-22,S005,P0013,228,3,Autumn,3.15,8.08,-5.08,5.08,25.78,False,False,-0.15,0.15,0.02,False
2023-09-23,S005,P0013,188,83,Spring,77.84,72.13,10.87,10.87,118.26,False,False,5.16,5.16,26.63,False
2023-09-24,S005,P0013,332,252,Spring,258.48,255.75,-3.75,3.75,14.05,False,False,-6.48,6.48,41.99,False
2023-09-25,S005,P0013,254,240,Spring,258.99,248.92,-8.92,8.92,79.65,False,False,-18.99,18.99,360.62,True
2023-09-26,S005,P0013,264,200,Winter,191.61,186.91,13.09,13.09,171.29,False,False,8.39,8.39,70.39,False
2023-09-27,S005,P0013,240,84,Summer,85.22,80.25,3.75,3.75,14.04,False,False,-1.22,1.22,1.49,False
2023-09-28,S005,P0013,424,2,Spring,17.77,14.77,-12.77,12.77,162.97,False,False,-15.77,15.77,248.69,False
2023-09-29,S005,P0013,460,280,Spring,295.69,290.48,-10.48,10.48,109.82,False,False,-15.69,15.69,246.18,False
2023-09-30,S005,P0013,212,179,Autumn,177.94,171.67,7.33,7.33,53.73,False,False,1.06,1.06,1.12,False
2023-10-01,S005,P0013,188,128,Summer,145.36,140.25,-12.25,12.25,150.06,False,False,-17.36,17.36,301.37,False
2023-10-02,S005,P0013,341,167,Summer,161.05,154.71,12.29,12.29,151.11,False,False,5.95,5.95,35.4,False
2023-10-03,S005,P0013,236,202,Winter,201.0,193.6,8.4,8.4,70.49,False,False,1.0,1.0,1.0,False
2023-10-04,S005,P0013,320,259,Winter,262.79,258.27,0.73,0.73,0.54,False,False,-3.79,3.79,14.36,False
2023-10-05,S005,P0013,66,18,Autumn,25.58,20.85,-2.85,2.85,8.09,False,False,-7.58,7.58,57.46,False
2023-10-06,S005,P0013,440,37,Spring,40.58,36.74,0.26,0.26,0.07,False,False,-3.58,3.58,12.82,False
2023-10-07,S005,P0013,469,68,Winter,87.34,84.81,-16.81,16.81,282.45,False,False,-19.34,19.34,374.04,False
2023-10-08,S005,P0013,105,11,Autumn,26.83,21.38,-10.38,10.38,107.71,False,False,-15.83,15.83,250.59,False
2023-10-09,S005,P0013,88,53,Summer,72.29,66.1,-13.1,13.1,171.67,False,False,-19.29,19.29,372.1,False
2023-10-10,S005,P0013,63,9,Summer,9.09,8.17,0.83,0.83,0.69,False,False,-0.09,0.09,0.01,False
2023-10-11,S005,P0013,179,20,Spring,36.88,32.68,-12.68,12.68,160.74,False,False,-16.88,16.88,284.93,False
2023-10-12,S005,P0013,498,51,Winter,66.97,65.77,-14.77,14.77,218.17,False,False,-15.97,15.97,255.04,False
2023-10-13,S005,P0013,185,16,Summer,28.87,24.3,-8.3,8.3,68.91,False,False,-12.87,12.87,165.64,False
2023-10-14,S005,P0013,426,218,Summer,220.0,215.03,2.97,2.97,8.83,False,False,-2.0,2.0,4.0,False
2023-10-15,S005,P0013,377,84,Summer,78.7,73.96,10.04,10.04,100.86,False,False,5.3,5.3,28.09,False
2023-10-16,S005,P0013,269,28,Summer,36.43,29.37,-1.37,1.37,1.87,False,False,-8.43,8.43,71.06,False
2023-10-17,S005,P0013,301,163,Summer,177.98,172.5,-9.5,9.5,90.31,False,False,-14.98,14.98,224.4,False
2023-10-18,S005,P0013,130,92,Spring,88.91,83.27,8.73,8.73,76.28,False,False,3.09,3.09,9.55,False
2023-10-19,S005,P0013,270,233,Summer,246.72,238.15,-5.15,5.15,26.53,False,False,-13.72,13.72,188.24,False
2023-10-20,S005,P0013,357,109,Summer,118.87,114.89,-5.89,5.89,34.72,False,False,-9.87,9.87,97.42,False
2023-10-21,S005,P0013,425,75,Autumn,83.93,80.61,-5.61,5.61,31.44,False,False,-8.93,8.93,79.74,False
2023-10-22,S005,P0013,233,81,Winter,73.25,68.21,12.79,12.79,163.67,False,False,7.75,7.75,60.06,False
2023-10-23,S005,P0013,140,52,Winter,44.61,39.56,12.44,12.44,154.68,False,False,7.39,7.39,54.61,False
2023-10-24,S005,P0013,367,28,Winter,28.59,25.26,2.74,2.74,7.53,False,False,-0.59,0.59,0.35,False
2023-10-25,S005,P0013,241,45,Autumn,48.47,42.79,2.21,2.21,4.87,False,False,-3.47,3.47,12.04,False
2023-10-26,S005,P0013,285,33,Winter,42.32,36.95,-3.95,3.95,15.63,False,False,-9.32,9.32,86.86,False
2023-10-27,S005,P0013,380,48,Summer,42.97,39.14,8.86,8.86,78.56,False,False,5.03,5.03,25.3,False
2023-10-28,S005,P0013,336,11,Autumn,10.5,11.91,-0.91,0.91,0.83,False,False,0.5,0.5,0.25,False
2023-10-29,S005,P0013,337,284,Autumn,285.39,279.06,4.94,4.94,24.37,False,False,-1.39,1.39,1.93,False
2023-10-30,S005,P0013,309,211,Summer,222.18,218.37,-7.37,7.37,54.25,False,False,-11.18,11.18,124.99,False
2023-10-31,S005,P0013,484,341,Winter,339.45,332.11,8.89,8.89,79.06,False,False,1.55,1.55,2.4,False
2023-11-01,S005,P0013,195,32,Winter,30.05,27.2,4.8,4.8,23.02,False,False,1.95,1.95,3.8,False
2023-11-02,S005,P0013,382,377,Summer,380.54,370.34,6.66,6.66,44.3,False,False,-3.54,3.54,12.53,False
2023-11-03,S005,P0013,173,119,Autumn,121.86,116.25,2.75,2.75,7.56,False,False,-2.86,2.86,8.18,False
2023-11-04,S005,P0013,372,150,Spring,144.53,139.59,10.41,10.41,108.34,False,False,5.47,5.47,29.92,False
2023-11-05,S005,P0013,95,94,Autumn,99.95,89.34,4.66,4.66,21.73,False,False,-5.95,5.95,35.4,True
2023-11-06,S005,P0013,289,28,Summer,27.2,22.25,5.75,5.75,33.11,False,False,0.8,0.8,0.64,False
2023-11-07,S005,P0013,288,126,Summer,135.63,131.51,-5.51,5.51,30.33,False,False,-9.63,9.63,92.74,False
2023-11-08,S005,P0013,418,63,Spring,65.7,61.73,1.27,1.27,1.62,False,False,-2.7,2.7,7.29,False
2023-11-09,S005,P0013,238,105,Spring,100.5,94.13,10.87,10.87,118.26,False,False,4.5,4.5,20.25,False
2023-11-10,S005,P0013,404,194,Spring,199.43,195.45,-1.45,1.45,2.11,False,False,-5.43,5.43,29.48,False
2023-11-11,S005,P0013,273,175,Summer,169.51,165.25,9.75,9.75,95.02,False,False,5.49,5.49,30.14,False
2023-11-12,S005,P0013,244,136,Summer,134.29,130.2,5.8,5.8,33.61,False,False,1.71,1.71,2.92,False
2023-11-13,S005,P0013,81,27,Autumn,26.46,21.5,5.5,5.5,30.21,False,False,0.54,0.54,0.29,False
2023-11-14,S005,P0013,114,112,Summer,104.95,95.43,16.57,16.57,274.42,False,False,7.05,7.05,49.7,False
2023-11-15,S005,P0013,448,268,Spring,266.84,261.52,6.48,6.48,41.97,False,False,1.16,1.16,1.35,False
2023-11-16,S005,P0013,280,45,Summer,38.28,33.4,11.6,11.6,134.45,False,False,6.72,6.72,45.16,False
2023-11-17,S005,P0013,204,54,Autumn,63.97,59.23,-5.23,5.23,27.34,False,False,-9.97,9.97,99.4,False
2023-11-18,S005,P0013,128,112,Autumn,117.58,109.43,2.57,2.57,6.62,False,False,-5.58,5.58,31.14,False
2023-11-19,S005,P0013,396,102,Autumn,119.63,113.39,-11.39,11.39,129.8,False,False,-17.63,17.63,310.82,False
2023-11-20,S005,P0013,304,43,Summer,37.18,31.91,11.09,11.09,122.96,False,False,5.82,5.82,33.87,False
2023-11-21,S005,P0013,444,75,Summer,72.75,68.4,6.6,6.6,43.61,False,False,2.25,2.25,5.06,False
2023-11-22,S005,P0013,445,287,Autumn,290.17,286.28,0.72,0.72,0.52,False,False,-3.17,3.17,10.05,False
2023-11-23,S005,P0013,389,230,Summer,243.07,240.03,-10.03,10.03,100.68,False,False,-13.07,13.07,170.82,False
2023-11-24,S005,P0013,420,349,Winter,342.76,337.68,11.32,11.32,128.14,False,False,6.24,6.24,38.94,False
2023-11-25,S005,P0013,471,226,Summer,240.05,232.32,-6.32,6.32,39.93,False,False,-14.05,14.05,197.4,False
2023-11-26,S005,P0013,285,101,Summer,93.93,89.05,11.95,11.95,142.81,False,False,7.07,7.07,49.98,False
2023-11-27,S005,P0013,294,250,Winter,262.52,255.72,-5.72,5.72,32.69,False,False,-12.52,12.52,156.75,False
2023-11-28,S005,P0013,361,350,Winter,365.29,357.71,-7.71,7.71,59.4,False,False,-15.29,15.29,233.78,True
2023-11-29,S005,P0013,346,249,Autumn,249.43,241.44,7.56,7.56,57.14,False,False,-0.43,0.43,0.18,False
2023-11-30,S005,P0013,315,244,Autumn,258.15,254.47,-10.47,10.47,109.67,False,False,-14.15,14.15,200.22,False
2023-12-01,S005,P0013,386,100,Spring,117.7,112.3,-12.3,12.3,151.3,False,False,-17.7,17.7,313.29,False
2023-12-02,S005,P0013,316,236,Summer,252.34,245.25,-9.25,9.25,85.52,False,False,-16.34,16.34,267.0,False
2023-12-03,S005,P0013,50,30,Spring,37.57,32.03,-2.03,2.03,4.13,False,False,-7.57,7.57,57.3,False
2023-12-04,S005,P0013,200,119,Summer,109.83,104.4,14.6,14.6,213.21,False,False,9.17,9.17,84.09,False
2023-12-05,S005,P0013,274,123,Summer,125.6,122.15,0.85,0.85,0.71,False,False,-2.6,2.6,6.76,False
2023-12-06,S005,P0013,262,216,Winter,218.63,213.36,2.64,2.64,6.96,False,False,-2.63,2.63,6.92,False
2023-12-07,S005,P0013,390,160,Winter,178.27,174.53,-14.53,14.53,211.26,False,False,-18.27,18.27,333.79,False
2023-12-08,S005,P0013,168,27,Spring,44.88,38.81,-11.81,11.81,139.46,False,False,-17.88,17.88,319.69,False
2023-12-09,S005,P0013,136,108,Winter,112.49,104.37,3.63,3.63,13.21,False,False,-4.49,4.49,20.16,False
2023-12-10,S005,P0013,226,55,Autumn,61.18,56.23,-1.23,1.23,1.5,False,False,-6.18,6.18,38.19,False
2023-12-11,S005,P0013,199,118,Summer,132.17,127.52,-9.52,9.52,90.67,False,False,-14.17,14.17,200.79,False
2023-12-12,S005,P0013,456,291,Winter,302.84,299.12,-8.12,8.12,66.01,False,False,-11.84,11.84,140.19,False
2023-12-13,S005,P0013,361,297,Winter,313.27,308.03,-11.03,11.03,121.64,False,False,-16.27,16.27,264.71,False
2023-12-14,S005,P0013,498,494,Winter,506.37,469.87,24.13,24.13,582.39,False,False,-12.37,12.37,153.02,True
2023-12-15,S005,P0013,90,66,Autumn,83.86,74.9,-8.9,8.9,79.13,False,False,-17.86,17.86,318.98,False
2023-12-16,S005,P0013,445,80,Summer,94.45,89.94,-9.94,9.94,98.77,False,False,-14.45,14.45,208.8,False
2023-12-17,S005,P0013,486,183,Summer,188.81,185.22,-2.22,2.22,4.91,False,False,-5.81,5.81,33.76,False
2023-12-18,S005,P0013,412,191,Winter,209.4,203.1,-12.1,12.1,146.43,False,False,-18.4,18.4,338.56,False
2023-12-19,S005,P0013,487,317,Autumn,327.46,319.73,-2.73,2.73,7.48,False,False,-10.46,10.46,109.41,False
2023-12-20,S005,P0013,76,35,Winter,40.06,35.79,-0.79,0.79,0.62,False,False,-5.06,5.06,25.6,False
2023-12-21,S005,P0013,247,6,Spring,7.2,10.2,-4.2,4.2,17.62,False,False,-1.2,1.2,1.44,False
2023-12-22,S005,P0013,425,219,Summer,226.12,219.88,-0.88,0.88,0.78,False,False,-7.12,7.12,50.69,False
2023-12-23,S005,P0013,279,229,Winter,239.15,233.43,-4.43,4.43,19.61,False,False,-10.15,10.15,103.02,False
2023-12-24,S005,P0013,176,91,Winter,91.34,86.93,4.07,4.07,16.57,False,False,-0.34,0.34,0.12,False
2023-12-25,S005,P0013,117,59,Winter,57.66,53.88,5.12,5.12,26.25,False,False,1.34,1.34,1.8,False
2023-12-26,S005,P0013,279,114,Spring,115.41,112.78,1.22,1.22,1.49,False,False,-1.41,1.41,1.99,False
2023-12-27,S005,P0013,372,306,Spring,323.33,316.39,-10.39,10.39,107.87,False,False,-17.33,17.33,300.33,False
2023-12-28,S005,P0013,261,222,Autumn,213.48,207.1,14.9,14.9,222.04,False,False,8.52,8.52,72.59,False
2023-12-29,S005,P0013,490,287,Spring,304.84,294.75,-7.75,7.75,60.02,False,False,-17.84,17.84,318.27,False
2023-12-30,S005,P0013,281,234,Winter,237.2,232.85,1.15,1.15,1.31,False,False,-3.2,3.2,10.24,False
2023-12-31,S005,P0013,189,160,Summer,170.75,163.92,-3.92,3.92,15.36,False,False,-10.75,10.75,115.56,False
2024-01-01,S005,P0013,389,276,Summer,277.27,273.97,2.03,2.03,4.13,False,False,-1.27,1.27,1.61,False
2022-01-01,S005,P0014,325,171,Autumn,188.55,185.39,-14.39,14.39,207.17,False,False,-17.55,17.55,308.0,False
2022-01-02,S005,P0014,437,286,Winter,282.52,275.96,10.04,10.04,100.88,False,False,3.48,3.48,12.11,False
2022-01-03,S005,P0014,419,263,Autumn,263.83,257.22,5.78,5.78,33.46,False,False,-0.83,0.83,0.69,False
2022-01-04,S005,P0014,334,11,Spring,8.45,12.52,-1.52,1.52,2.32,False,False,2.55,2.55,6.5,False
2022-01-05,S005,P0014,358,322,Summer,316.68,312.43,9.57,9.57,91.59,False,False,5.32,5.32,28.3,False
2022-01-06,S005,P0014,134,128,Autumn,147.93,136.06,-8.06,8.06,65.0,False,True,-19.93,19.93,397.2,True
2022-01-07,S005,P0014,272,211,Summer,227.28,223.66,-12.66,12.66,160.16,False,False,-16.28,16.28,265.04,False
2022-01-08,S005,P0014,177,8,Summer,4.09,7.46,0.54,0.54,0.29,False,False,3.91,3.91,15.29,False
2022-01-09,S005,P0014,486,304,Spring,296.09,292.38,11.62,11.62,135.02,False,False,7.91,7.91,62.57,False
2022-01-10,S005,P0014,112,21,Winter,13.92,13.15,7.85,7.85,61.62,False,False,7.08,7.08,50.13,False
2022-01-11,S005,P0014,161,159,Spring,159.83,150.21,8.79,8.79,77.23,False,False,-0.83,0.83,0.69,False
2022-01-12,S005,P0014,345,132,Autumn,132.99,128.43,3.57,3.57,12.77,False,False,-0.99,0.99,0.98,False
2022-01-13,S005,P0014,50,9,Summer,3.86,5.64,3.36,3.36,11.28,False,False,5.14,5.14,26.42,False
2022-01-14,S005,P0014,219,80,Autumn,74.02,69.36,10.64,10.64,113.26,False,False,5.98,5.98,35.76,False
2022-01-15,S005,P0014,147,87,Autumn,88.45,82.04,4.96,4.96,24.61,False,False,-1.45,1.45,2.1,False
2022-01-16,S005,P0014,330,289,Summer,285.34,279.93,9.07,9.07,82.2,False,False,3.66,3.66,13.4,False
2022-01-17,S005,P0014,205,146,Spring,143.32,137.7,8.3,8.3,68.86,False,False,2.68,2.68,7.18,False
2022-01-18,S005,P0014,136,102,Winter,108.59,101.54,0.46,0.46,0.21,False,False,-6.59,6.59,43.43,False
2022-01-19,S005,P0014,477,392,Summer,407.76,404.58,-12.58,12.58,158.33,False,False,-15.76,15.76,248.38,False
2022-01-20,S005,P0014,344,163,Autumn,163.5,158.93,4.07,4.07,16.58,False,False,-0.5,0.5,0.25,False
2022-01-21,S005,P0014,93,38,Spring,32.37,28.78,9.22,9.22,85.0,False,False,5.63,5.63,31.7,False
2022-01-22,S005,P0014,124,44,Winter,60.72,56.42,-12.42,12.42,154.24,False,False,-16.72,16.72,279.56,False
2022-01-23,S005,P0014,200,63,Winter,75.61,70.69,-7.69,7.69,59.11,False,False,-12.61,12.61,159.01,False
2022-01-24,S005,P0014,119,92,Summer,104.3,96.26,-4.26,4.26,18.17,False,False,-12.3,12.3,151.29,False
2022-01-25,S005,P0014,238,14,Autumn,8.95,10.02,3.98,3.98,15.84,False,False,5.05,5.05,25.5,False
2022-01-26,S005,P0014,457,382,Winter,401.53,397.61,-15.61,15.61,243.81,False,False,-19.53,19.53,381.42,False
2022-01-27,S005,P0014,465,374,Winter,375.18,369.73,4.27,4.27,18.21,False,False,-1.18,1.18,1.39,False
2022-01-28,S005,P0014,187,40,Spring,34.08,30.19,9.81,9.81,96.2,False,False,5.92,5.92,35.05,False
2022-01-29,S005,P0014,83,61,Summer,62.65,56.94,4.06,4.06,16.46,False,False,-1.65,1.65,2.72,False
2022-01-30,S005,P0014,85,61,Summer,73.68,66.91,-5.91,5.91,34.93,False,False,-12.68,12.68,160.78,False
2022-01-31,S005,P0014,454,106,Summer,105.13,103.77,2.23,2.23,4.97,False,False,0.87,0.87,0.76,False
2022-02-01,S005,P0014,108,41,Spring,59.91,55.75,-14.75,14.75,217.68,False,False,-18.91,18.91,357.59,False
2022-02-02,S005,P0014,397,160,Winter,170.73,167.33,-7.33,7.33,53.75,False,False,-10.73,10.73,115.13,False
2022-02-03,S005,P0014,287,221,Summer,213.46,209.32,11.68,11.68,136.48,False,False,7.54,7.54,56.85,False
2022-02-04,S005,P0014,393,387,Summer,378.38,375.07,11.93,11.93,142.4,False,False,8.62,8.62,74.3,False
2022-02-05,S005,P0014,298,239,Winter,251.84,246.27,-7.27,7.27,52.81,False,False,-12.84,12.84,164.87,False
2022-02-06,S005,P0014,119,84,Winter,101.4,93.99,-9.99,9.99,99.75,False,False,-17.4,17.4,302.76,False
2022-02-07,S005,P0014,235,134,Autumn,139.3,135.99,-1.99,1.99,3.98,False,False,-5.3,5.3,28.09,False
2022-02-08,S005,P0014,99,26,Summer,45.3,40.39,-14.39,14.39,207.16,False,False,-19.3,19.3,372.49,False
2022-02-09,S005,P0014,428,340,Spring,353.19,348.56,-8.56,8.56,73.32,False,False,-13.19,13.19,173.98,False
2022-02-10,S005,P0014,391,275,Autumn,270.88,266.37,8.63,8.63,74.44,False,False,4.12,4.12,16.97,False
2022-02-11,S005,P0014,371,314,Winter,324.73,319.5,-5.5,5.5,30.28,False,False,-10.73,10.73,115.13,False
2022-02-12,S005,P0014,98,42,Autumn,47.75,42.68,-0.68,0.68,0.47,False,False,-5.75,5.75,33.06,False
2022-02-13,S005,P0014,449,317,Autumn,315.32,309.48,7.52,7.52,56.57,False,False,1.68,1.68,2.82,False
2022-02-14,S005,P0014,287,83,Winter,96.79,93.24,-10.24,10.24,104.95,False,False,-13.79,13.79,190.16,False
2022-02-15,S005,P0014,148,141,Winter,160.17,148.04,-7.04,7.04,49.49,False,True,-19.17,19.17,367.49,True
2022-02-16,S005,P0014,494,388,Autumn,388.92,382.14,5.86,5.86,34.36,False,False,-0.92,0.92,0.85,False
2022-02-17,S005,P0014,183,50,Spring,53.09,47.65,2.35,2.35,5.5,False,False,-3.09,3.09,9.55,False
2022-02-18,S005,P0014,227,106,Summer,107.36,103.08,2.92,2.92,8.53,False,False,-1.36,1.36,1.85,False
2022-02-19,S005,P0014,193,182,Summer,198.37,187.68,-5.68,5.68,32.24,False,False,-16.37,16.37,267.98,True
2022-02-20,S005,P0014,268,63,Spring,55.47,50.37,12.63,12.63,159.56,False,False,7.53,7.53,56.7,False
2022-02-21,S005,P0014,490,96,Winter,107.17,103.43,-7.43,7.43,55.18,False,False,-11.17,11.17,124.77,False
2022-02-22,S005,P0014,102,48,Winter,49.52,44.75,3.25,3.25,10.54,False,False,-1.52,1.52,2.31,False
2022-02-23,S005,P0014,157,1,Autumn,0.58,5.54,-4.54,4.54,20.65,False,False,0.42,0.42,0.18,False
2022-02-24,S005,P0014,74,55,Winter,71.21,63.46,-8.46,8.46,71.54,False,False,-16.21,16.21,262.76,False
2022-02-25,S005,P0014,76,50,Summer,41.35,35.79,14.21,14.21,201.88,False,False,8.65,8.65,74.82,False
2022-02-26,S005,P0014,407,6,Spring,-1.98,6.2,-0.2,0.2,0.04,False,False,7.98,7.98,63.68,False
2022-02-27,S005,P0014,303,237,Spring,254.14,248.26,-11.26,11.26,126.88,False,False,-17.14,17.14,293.78,False
2022-02-28,S005,P0014,139,105,Winter,119.42,112.85,-7.85,7.85,61.61,False,False,-14.42,14.42,207.94,False
2022-03-01,S005,P0014,415,140,Spring,137.24,133.48,6.52,6.52,42.47,False,False,2.76,2.76,7.62,False
2022-03-02,S005,P0014,392,356,Summer,360.55,356.92,-0.92,0.92,0.85,False,False,-4.55,4.55,20.7,False
2022-03-03,S005,P0014,477,338,Autumn,338.66,332.53,5.47,5.47,29.94,False,False,-0.66,0.66,0.44,False
2022-03-04,S005,P0014,79,62,Summer,65.67,58.96,3.04,3.04,9.25,False,False,-3.67,3.67,13.47,False
2022-03-05,S005,P0014,234,192,Spring,204.52,197.84,-5.84,5.84,34.06,False,False,-12.52,12.52,156.75,False
2022-03-06,S005,P0014,234,109,Autumn,113.89,108.01,0.99,0.99,0.98,False,False,-4.89,4.89,23.91,False
2022-03-07,S005,P0014,295,283,Winter,289.99,283.39,-0.39,0.39,0.15,False,False,-6.99,6.99,48.86,False
2022-03-08,S005,P0014,459,120,Spring,138.01,133.29,-13.29,13.29,176.69,False,False,-18.01,18.01,324.36,False
2022-03-09,S005,P0014,164,20,Winter,32.19,28.11,-8.11,8.11,65.78,False,False,-12.19,12.19,148.6,False
2022-03-10,S005,P0014,191,111,Autumn,119.49,115.87,-4.87,4.87,23.69,False,False,-8.49,8.49,72.08,False
2022-03-11,S005,P0014,105,6,Summer,14.52,11.47,-5.47,5.47,29.88,False,False,-8.52,8.52,72.59,False
2022-03-12,S005,P0014,64,5,Summer,1.95,6.24,-1.24,1.24,1.54,False,False,3.05,3.05,9.3,False
2022-03-13,S005,P0014,100,80,Autumn,80.95,73.02,6.98,6.98,48.72,False,False,-0.95,0.95,0.9,False
2022-03-14,S005,P0014,270,209,Winter,221.44,216.7,-7.7,7.7,59.36,False,False,-12.44,12.44,154.75,False
2022-03-15,S005,P0014,180,163,Spring,176.96,166.91,-3.91,3.91,15.28,False,False,-13.96,13.96,194.88,False
2022-03-16,S005,P0014,62,20,Spring,11.7,9.44,10.56,10.56,111.42,False,False,8.3,8.3,68.89,False
2022-03-17,S005,P0014,390,290,Winter,301.65,296.53,-6.53,6.53,42.68,False,False,-11.65,11.65,135.72,False
2022-03-18,S005,P0014,253,177,Summer,185.71,179.91,-2.91,2.91,8.44,False,False,-8.71,8.71,75.86,False
2022-03-19,S005,P0014,342,196,Autumn,213.4,208.77,-12.77,12.77,163.02,False,False,-17.4,17.4,302.76,False
2022-03-20,S005,P0014,306,269,Spring,279.0,271.34,-2.34,2.34,5.49,False,False,-10.0,10.0,100.0,False
2022-03-21,S005,P0014,57,0,Spring,4.46,5.7,-5.7,5.7,32.44,False,False,-4.46,4.46,19.89,False
2022-03-22,S005,P0014,130,30,Winter,31.67,25.94,4.06,4.06,16.51,False,False,-1.67,1.67,2.79,False
2022-03-23,S005,P0014,201,171,Winter,183.71,178.62,-7.62,7.62,57.99,False,False,-12.71,12.71,161.54,False
2022-03-24,S005,P0014,434,311,Autumn,315.7,312.76,-1.76,1.76,3.08,False,False,-4.7,4.7,22.09,False
2022-03-25,S005,P0014,149,96,Summer,115.8,108.8,-12.8,12.8,163.75,False,False,-19.8,19.8,392.04,False
2022-03-26,S005,P0014,363,254,Autumn,269.99,264.07,-10.07,10.07,101.5,False,False,-15.99,15.99,255.68,False
2022-03-27,S005,P0014,145,8,Spring,6.76,8.68,-0.68,0.68,0.46,False,False,1.24,1.24,1.54,False
